Year	DOY	Hour	Min	 Dectime	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	state_Paved	state_Bldgs	state_EveTr	state_DecTr	state_Grass	state_BSoil	state_Water	      RS	      RA	      RB	  RAsnow	 vpd_hPa	  avdens	    avcp	    qn_e	   s_hPa	psyc_hPa
2011	101	  19	  0	100.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   29.43	  113.95	    8.40	    0.00	    6.65	    1.23	 1011.27	   15.48	    1.12	    0.67
2011	101	  20	  0	100.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5881.30	  135.80	    8.83	    0.00	    7.13	    1.23	 1010.05	  -10.88	    1.03	    0.67
2011	101	  21	  0	100.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  187.99	    9.86	    0.00	    7.40	    1.24	 1009.06	  -21.58	    0.94	    0.66
2011	101	  22	  0	100.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    6.39	    1.25	 1009.06	  -22.28	    0.89	    0.66
2011	101	  23	  0	100.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  181.24	    9.43	    0.00	    5.38	    1.25	 1009.15	  -21.89	    0.84	    0.67
2011	102	   0	  0	101.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  198.74	   10.20	    0.00	    4.55	    1.26	 1009.08	  -21.60	    0.78	    0.66
2011	102	   1	  0	101.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    3.89	    1.26	 1009.04	  -20.72	    0.74	    0.66
2011	102	   2	  0	101.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    3.14	    1.27	 1009.04	  -18.43	    0.70	    0.66
2011	102	   3	  0	101.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.55	    1.27	 1009.09	  -16.10	    0.67	    0.66
2011	102	   4	  0	101.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.31	    1.27	 1009.02	  -15.46	    0.65	    0.66
2011	102	   5	  0	101.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5099.57	  200.00	   10.31	    0.00	    2.15	    1.28	 1008.91	  -13.14	    0.63	    0.66
2011	102	   6	  0	101.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   44.74	  200.00	   10.31	    0.00	    1.91	    1.28	 1008.86	    5.67	    0.61	    0.67
2011	102	   7	  0	101.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   17.03	   86.37	    8.77	    0.00	    1.85	    1.28	 1008.81	   59.68	    0.60	    0.67
2011	102	   8	  0	101.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   12.52	   47.53	    7.85	    0.00	    2.23	    1.28	 1008.83	  135.97	    0.63	    0.67
2011	102	   9	  0	101.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.45	   38.10	    7.08	    0.00	    3.10	    1.27	 1008.87	  222.58	    0.68	    0.67
2011	102	  10	  0	101.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.32	   35.71	    6.93	    0.00	    4.15	    1.27	 1008.88	  293.58	    0.74	    0.67
2011	102	  11	  0	101.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.79	   36.16	    6.99	    0.00	    4.96	    1.26	 1008.83	  342.53	    0.78	    0.67
2011	102	  12	  0	101.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.26	   36.60	    6.99	    0.00	    5.90	    1.26	 1008.93	  378.73	    0.85	    0.67
2011	102	  13	  0	101.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.18	   38.07	    7.01	    0.00	    7.20	    1.25	 1008.73	  309.59	    0.90	    0.67
2011	102	  14	  0	101.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.98	   36.94	    6.89	    0.00	    8.15	    1.25	 1008.46	  171.07	    0.92	    0.67
2011	102	  15	  0	101.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.91	   32.82	    6.80	    0.00	    9.30	    1.25	 1008.49	  280.37	    0.99	    0.67
2011	102	  16	  0	101.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.77	   35.47	    6.92	    0.00	   10.27	    1.24	 1008.44	  258.86	    1.04	    0.67
2011	102	  17	  0	101.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.30	   42.23	    7.16	    0.00	   10.70	    1.24	 1008.30	  177.63	    1.05	    0.67
2011	102	  18	  0	101.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   11.12	  146.34	    9.25	    0.00	   10.87	    1.24	 1008.14	   66.25	    1.04	    0.67
2011	102	  19	  0	101.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   33.04	  200.00	   10.31	    0.00	   10.21	    1.24	 1008.05	    2.91	    0.99	    0.67
2011	102	  20	  0	101.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5897.49	  200.00	   10.31	    0.00	    8.16	    1.25	 1008.15	  -13.26	    0.89	    0.67
2011	102	  21	  0	101.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    6.07	    1.26	 1008.25	  -15.85	    0.78	    0.67
2011	102	  22	  0	101.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    5.04	    1.27	 1008.35	  -18.62	    0.74	    0.67
2011	102	  23	  0	101.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    3.59	    1.27	 1008.65	  -16.29	    0.68	    0.67
2011	103	   0	  0	102.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.11	    1.28	 1008.88	  -11.69	    0.62	    0.67
2011	103	   1	  0	102.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.33	    1.28	 1008.86	   -9.30	    0.58	    0.66
2011	103	   2	  0	102.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.86	    1.29	 1008.88	   -6.91	    0.55	    0.66
2011	103	   3	  0	102.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.60	    1.29	 1008.87	   -5.39	    0.53	    0.66
2011	103	   4	  0	102.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.40	    1.29	 1008.95	   -3.44	    0.53	    0.66
2011	103	   5	  0	102.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5267.04	  200.00	   10.31	    0.00	    0.42	    1.29	 1009.03	   -2.63	    0.54	    0.66
2011	103	   6	  0	102.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  106.14	  170.43	   10.31	    0.00	    0.54	    1.28	 1009.03	    2.79	    0.55	    0.66
2011	103	   7	  0	102.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   26.62	   96.11	   10.31	    0.00	    0.55	    1.28	 1009.14	   21.95	    0.56	    0.66
2011	103	   8	  0	102.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   19.78	   89.03	   10.31	    0.00	    0.85	    1.28	 1009.29	   45.46	    0.59	    0.66
2011	103	   9	  0	102.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   15.21	   71.10	   10.31	    0.00	    1.43	    1.27	 1009.37	   91.64	    0.64	    0.66
2011	103	  10	  0	102.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   12.24	   52.44	    9.12	    0.00	    2.43	    1.27	 1009.35	  142.14	    0.69	    0.66
2011	103	  11	  0	102.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.70	   51.12	    8.38	    0.00	    3.77	    1.26	 1009.23	  182.66	    0.76	    0.66
2011	103	  12	  0	102.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.09	   49.09	    8.07	    0.00	    5.15	    1.25	 1009.01	  186.28	    0.81	    0.66
2011	103	  13	  0	102.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.50	   45.09	    7.38	    0.00	    6.54	    1.25	 1008.94	  120.14	    0.88	    0.66
2011	103	  14	  0	102.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.83	   42.29	    7.16	    0.00	    7.56	    1.24	 1008.93	  141.03	    0.94	    0.66
2011	103	  15	  0	102.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   14.84	  159.14	    9.52	    0.00	    7.66	    1.24	 1008.86	   39.53	    0.93	    0.66
2011	103	  16	  0	102.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   17.57	  159.86	    9.52	    0.00	    6.41	    1.24	 1008.98	   30.16	    0.88	    0.66
2011	103	  17	  0	102.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   16.57	   57.26	    7.76	    0.00	    3.97	    1.25	 1009.50	   49.43	    0.79	    0.66
2011	103	  18	  0	102.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   27.07	  188.56	   10.13	    0.00	    3.56	    1.25	 1009.67	   18.90	    0.79	    0.66
2011	103	  19	  0	102.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  137.91	  200.00	   10.31	    0.00	    4.33	    1.25	 1009.30	   -7.97	    0.79	    0.66
2011	103	  20	  0	102.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 6141.53	  200.00	   10.31	    0.00	    4.13	    1.25	 1009.03	  -14.71	    0.75	    0.66
2011	103	  21	  0	102.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    3.38	    1.26	 1009.10	  -13.89	    0.72	    0.66
2011	103	  22	  0	102.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.66	    1.26	 1009.28	  -12.15	    0.70	    0.66
2011	103	  23	  0	102.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.16	    1.26	 1009.48	  -10.31	    0.69	    0.66
2011	104	   0	  0	103.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.81	    1.26	 1009.63	   -8.88	    0.68	    0.66
2011	104	   1	  0	103.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.66	    1.26	 1009.64	   -8.48	    0.67	    0.66
2011	104	   2	  0	103.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.43	    1.26	 1009.69	   -7.14	    0.67	    0.66
2011	104	   3	  0	103.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.39	    1.26	 1009.78	   -6.60	    0.67	    0.66
2011	104	   4	  0	103.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.78	    1.26	 1009.70	   -8.94	    0.69	    0.66
2011	104	   5	  0	103.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5345.28	  200.00	   10.31	    0.00	    1.89	    1.26	 1009.70	   -8.78	    0.69	    0.66
2011	104	   6	  0	103.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  136.96	  200.00	   10.31	    0.00	    1.76	    1.26	 1009.79	   -3.48	    0.70	    0.66
2011	104	   7	  0	103.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   39.29	  200.00	   10.31	    0.00	    2.00	    1.26	 1009.78	    6.92	    0.71	    0.66
2011	104	   8	  0	103.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   19.06	  148.48	   10.31	    0.00	    2.24	    1.25	 1009.90	   42.81	    0.74	    0.66
2011	104	   9	  0	103.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.92	   52.81	    9.13	    0.00	    2.53	    1.25	 1010.02	  149.70	    0.77	    0.66
2011	104	  10	  0	103.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.88	   50.42	    8.71	    0.00	    3.22	    1.25	 1010.11	  184.42	    0.81	    0.66
2011	104	  11	  0	103.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.71	   55.28	    8.77	    0.00	    3.98	    1.24	 1010.07	  171.17	    0.85	    0.66
2011	104	  12	  0	103.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.53	   57.52	    8.53	    0.00	    4.53	    1.24	 1010.17	  167.82	    0.89	    0.66
2011	104	  13	  0	103.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.41	   52.08	    8.40	    0.00	    5.00	    1.24	 1010.22	  164.67	    0.93	    0.66
2011	104	  14	  0	103.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.02	   51.88	    8.40	    0.00	    5.38	    1.23	 1010.27	  122.83	    0.95	    0.66
2011	104	  15	  0	103.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   11.29	   57.69	    8.26	    0.00	    5.58	    1.23	 1010.30	   84.35	    0.97	    0.66
2011	104	  16	  0	103.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   14.56	  106.26	    8.98	    0.00	    5.54	    1.23	 1010.24	   46.87	    0.96	    0.66
2011	104	  17	  0	103.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   19.52	  200.00	   10.31	    0.00	    5.47	    1.23	 1010.26	   25.62	    0.95	    0.66
2011	104	  18	  0	103.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   30.31	  200.00	   10.31	    0.00	    5.38	    1.23	 1010.31	    9.87	    0.95	    0.66
2011	104	  19	  0	103.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  137.96	  200.00	   10.31	    0.00	    5.16	    1.24	 1010.22	   -5.86	    0.93	    0.66
2011	104	  20	  0	103.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 6134.51	  200.00	   10.31	    0.00	    4.73	    1.24	 1010.09	  -11.38	    0.90	    0.66
2011	104	  21	  0	103.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    4.19	    1.24	 1010.06	  -12.42	    0.86	    0.66
2011	104	  22	  0	103.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    3.50	    1.25	 1010.15	  -11.54	    0.83	    0.66
2011	104	  23	  0	103.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.85	    1.25	 1010.20	  -10.18	    0.80	    0.66
2011	105	   0	  0	104.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.52	    1.25	 1010.16	   -9.84	    0.78	    0.66
2011	105	   1	  0	104.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.35	    1.25	 1010.07	   -9.81	    0.76	    0.66
2011	105	   2	  0	104.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.02	    1.25	 1010.11	   -8.31	    0.75	    0.66
2011	105	   3	  0	104.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.89	    1.25	 1010.12	   -7.78	    0.74	    0.66
2011	105	   4	  0	104.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	118757.78	  200.00	   10.31	    0.00	    1.78	    1.26	 1010.07	   -7.40	    0.73	    0.66
2011	105	   5	  0	104.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	30903.15	  200.00	   10.31	    0.00	    1.40	    1.26	 1010.11	   -4.35	    0.71	    0.66
2011	105	   6	  0	104.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  101.96	  198.32	   10.31	    0.00	    1.11	    1.26	 1010.17	    3.38	    0.70	    0.66
2011	105	   7	  0	104.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   35.52	  179.80	   10.31	    0.00	    0.97	    1.26	 1010.27	   17.99	    0.70	    0.66
2011	105	   8	  0	104.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   21.04	  199.68	   10.31	    0.00	    1.23	    1.26	 1010.30	   42.02	    0.72	    0.66
2011	105	   9	  0	104.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   12.83	  197.99	   10.31	    0.00	    2.58	    1.25	 1010.05	  104.13	    0.77	    0.66
2011	105	  10	  0	104.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.24	  120.25	   10.31	    0.00	    4.36	    1.25	 1009.81	  175.69	    0.85	    0.66
2011	105	  11	  0	104.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.32	   72.97	   10.31	    0.00	    6.07	    1.24	 1009.72	  201.58	    0.93	    0.66
2011	105	  12	  0	104.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.70	   52.12	    9.57	    0.00	    7.41	    1.23	 1009.93	  219.66	    1.03	    0.66
2011	105	  13	  0	104.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.44	   47.21	    8.96	    0.00	    8.45	    1.23	 1009.93	  226.14	    1.09	    0.67
2011	105	  14	  0	104.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.50	   50.32	    9.05	    0.00	    9.45	    1.22	 1009.71	  204.20	    1.12	    0.66
2011	105	  15	  0	104.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.09	   58.45	    9.83	    0.00	    9.29	    1.22	 1009.76	  155.60	    1.12	    0.66
2011	105	  16	  0	104.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.25	   69.14	   10.31	    0.00	    8.19	    1.23	 1009.86	  113.68	    1.07	    0.66
2011	105	  17	  0	104.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   12.26	  130.30	   10.31	    0.00	    7.61	    1.23	 1010.02	   71.28	    1.05	    0.66
2011	105	  18	  0	104.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   17.59	  200.00	   10.31	    0.00	    8.03	    1.23	 1009.94	   30.03	    1.07	    0.66
2011	105	  19	  0	104.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   53.24	  200.00	   10.31	    0.00	    7.58	    1.23	 1009.89	   -0.11	    1.04	    0.66
2011	105	  20	  0	104.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5938.61	  200.00	   10.31	    0.00	    6.15	    1.24	 1009.96	   -9.70	    0.96	    0.66
2011	105	  21	  0	104.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    4.95	    1.24	 1009.98	  -11.10	    0.90	    0.66
