Year	DOY	Hour	Min	 Dectime	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	state_Paved	state_Bldgs	state_EveTr	state_DecTr	state_Grass	state_BSoil	state_Water	      RS	      RA	      RB	  RAsnow	 vpd_hPa	  avdens	    avcp	    qn_e	   s_hPa	psyc_hPa
2012	200	  20	  0	199.8333	     8.60	    11.95	     9.62	     7.25	     9.93	    12.31	     0.00	       0.18	       0.04	       0.40	       0.40	       0.40	       0.04	   20000.00	   22.99	   55.13	    7.82	    0.00	    0.13	    1.21	 1015.36	   31.81	    1.16	    0.66
2012	200	  21	  0	199.8750	   176.71	   774.14	   258.96	   134.84	   285.40	   920.62	     0.00	       0.17	       0.02	       0.37	       0.37	       0.37	       0.02	   20000.00	 1290.29	   50.61	    7.60	    0.00	    0.03	    1.21	 1015.09	   22.65	    1.13	    0.66
2012	200	  22	  0	199.9167	   309.71	  2569.02	   522.70	   246.67	   588.89	  3601.61	     0.00	       0.18	       0.02	       0.35	       0.35	       0.35	       0.02	   20000.00	 9968.18	   51.67	    7.62	    0.00	    0.54	    1.21	 1014.51	   17.36	    1.10	    0.66
2012	200	  23	  0	199.9583	   328.50	  2858.37	   575.25	   279.55	   646.39	  3937.57	     0.00	       0.17	       0.02	       0.34	       0.33	       0.34	       0.02	   20000.00	10000.00	   54.14	    7.67	    0.00	    0.95	    1.21	 1013.99	   13.40	    1.07	    0.66
2012	201	   0	  0	200.0000	   330.82	  2957.02	   593.10	   297.20	   664.32	  3998.71	     0.00	       0.17	       0.02	       0.32	       0.31	       0.32	       0.02	   20000.00	10000.00	   52.98	    7.51	    0.00	    1.05	    1.21	 1013.86	   11.60	    1.06	    0.66
2012	201	   1	  0	200.0417	   343.01	  3120.35	   627.08	   323.86	   700.05	  4128.93	     0.00	       0.17	       0.02	       0.30	       0.29	       0.31	       0.02	   20000.00	10000.00	   53.26	    7.54	    0.00	    0.93	    1.21	 1013.85	   11.23	    1.05	    0.66
2012	201	   2	  0	200.0833	   350.82	  3253.65	   657.45	   347.77	   731.98	  4231.67	     0.00	       0.16	       0.02	       0.29	       0.27	       0.29	       0.02	   20000.00	10000.00	   54.11	    7.66	    0.00	    0.55	    1.22	 1013.75	   11.97	    1.02	    0.66
2012	201	   3	  0	200.1250	   343.39	  3271.33	   662.39	   356.49	   736.10	  4215.87	     0.00	       0.16	       0.02	       0.28	       0.26	       0.28	       0.02	   20000.00	10000.00	   52.96	    7.64	    0.00	    0.19	    1.22	 1013.64	   12.98	    0.99	    0.66
2012	201	   4	  0	200.1667	   206.82	  1746.74	   387.04	   220.55	   426.54	  2216.24	     0.00	       0.16	       0.01	       0.27	       0.25	       0.27	       0.02	   20000.00	 5045.59	   59.74	    8.16	    0.00	    0.13	    1.22	 1013.54	   14.43	    0.98	    0.66
2012	201	   5	  0	200.2083	     5.51	     7.64	     6.47	     5.65	     6.58	     7.67	     0.00	       0.15	       0.00	       0.25	       0.23	       0.25	       0.00	   20000.00	   20.08	   61.15	    8.33	    0.00	    0.11	    1.22	 1013.43	   27.10	    0.97	    0.66
2012	201	   6	  0	200.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.12	       0.00	       0.21	       0.19	       0.21	       0.00	   20000.00	    7.56	   53.06	    8.20	    0.00	    0.03	    1.22	 1013.34	   58.74	    0.95	    0.66
2012	201	   7	  0	200.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.06	       0.00	       0.13	       0.11	       0.13	       0.00	   20000.00	    6.03	   45.43	    7.65	    0.00	    0.31	    1.22	 1013.55	  107.32	    0.99	    0.66
2012	201	   8	  0	200.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.02	       0.01	       0.02	       0.00	   20000.00	    7.37	   42.40	    7.48	    0.00	    1.46	    1.21	 1013.71	  177.76	    1.07	    0.66
2012	201	   9	  0	200.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.88	   43.34	    7.45	    0.00	    3.18	    1.21	 1013.47	  219.49	    1.14	    0.66
2012	201	  10	  0	200.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.08	   47.19	    7.31	    0.00	    4.31	    1.21	 1013.21	  179.34	    1.18	    0.66
2012	201	  11	  0	200.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.82	   44.69	    7.38	    0.00	    4.63	    1.21	 1013.39	  123.89	    1.21	    0.66
2012	201	  12	  0	200.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.19	   50.20	    8.23	    0.00	    3.24	    1.21	 1013.82	  191.12	    1.18	    0.66
2012	201	  13	  0	200.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.36	   41.62	    7.92	    0.00	    3.64	    1.21	 1013.58	  327.58	    1.18	    0.66
2012	201	  14	  0	200.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.32	   43.26	    8.08	    0.00	    3.76	    1.21	 1013.76	  313.25	    1.20	    0.66
2012	201	  15	  0	200.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.11	   43.70	    7.97	    0.00	    4.59	    1.20	 1014.07	  328.94	    1.28	    0.66
2012	201	  16	  0	200.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.05	   41.95	    7.32	    0.00	    7.39	    1.20	 1013.46	  284.07	    1.37	    0.66
2012	201	  17	  0	200.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.88	   43.56	    7.37	    0.00	    7.78	    1.20	 1012.72	  175.11	    1.32	    0.66
2012	201	  18	  0	200.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.70	   68.86	    8.35	    0.00	    8.04	    1.20	 1012.35	   95.02	    1.30	    0.66
2012	201	  19	  0	200.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   13.25	  198.52	   10.31	    0.00	    7.26	    1.20	 1012.53	   51.45	    1.27	    0.66
2012	201	  20	  0	200.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   34.12	  200.00	   10.31	    0.00	    6.10	    1.21	 1012.59	   23.65	    1.22	    0.66
2012	201	  21	  0	200.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5896.69	  131.69	   10.31	    0.00	    5.18	    1.21	 1012.61	    9.43	    1.17	    0.66
2012	201	  22	  0	200.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   78.16	   10.31	    0.00	    2.95	    1.22	 1012.73	   10.11	    1.06	    0.66
2012	201	  23	  0	200.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   73.52	   10.31	    0.00	    1.09	    1.23	 1012.68	   12.54	    0.95	    0.66
2012	202	   0	  0	201.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   75.59	   10.31	    0.00	    0.62	    1.23	 1012.50	   11.12	    0.91	    0.66
2012	202	   1	  0	201.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   76.74	   10.31	    0.00	    0.41	    1.23	 1012.38	   10.34	    0.88	    0.66
2012	202	   2	  0	201.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   80.40	   10.31	    0.00	    0.10	    1.24	 1012.31	   10.99	    0.86	    0.66
2012	202	   3	  0	201.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   79.98	   10.31	    0.00	    0.02	    1.24	 1012.15	   10.56	    0.84	    0.66
2012	202	   4	  0	201.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5124.90	   83.18	   10.31	    0.00	    0.02	    1.24	 1012.22	   11.10	    0.85	    0.66
2012	202	   5	  0	201.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   46.51	  127.81	   10.31	    0.00	    0.03	    1.24	 1012.41	   17.20	    0.87	    0.66
2012	202	   6	  0	201.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.67	  120.25	   10.31	    0.00	    0.03	    1.23	 1012.53	   38.92	    0.88	    0.66
2012	202	   7	  0	201.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.30	  127.81	   10.31	    0.00	    0.03	    1.23	 1012.71	   71.13	    0.90	    0.66
2012	202	   8	  0	201.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.81	  120.25	   10.31	    0.00	    0.31	    1.23	 1013.12	   75.03	    0.95	    0.66
2012	202	   9	  0	201.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.05	       0.05	       0.05	       0.05	       0.05	       0.05	   20000.00	    8.88	   75.00	   10.31	    0.00	    2.00	    1.22	 1013.06	   96.16	    1.04	    0.67
2012	202	  10	  0	201.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.03	       0.02	       0.02	       0.02	       0.02	       0.02	   20000.00	    7.23	   75.66	   10.31	    0.00	    4.43	    1.22	 1012.64	  149.38	    1.13	    0.67
2012	202	  11	  0	201.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.48	   64.70	   10.03	    0.00	    5.14	    1.21	 1012.62	  121.44	    1.17	    0.67
2012	202	  12	  0	201.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.52	   62.37	    8.94	    0.00	    5.17	    1.22	 1012.54	   84.65	    1.16	    0.67
2012	202	  13	  0	201.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.39	       0.36	       0.54	       0.54	       0.54	       0.36	   20000.00	    7.36	   53.21	    8.43	    0.00	    5.57	    1.21	 1012.88	  136.97	    1.22	    0.67
2012	202	  14	  0	201.5833	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	       0.30	       0.17	       0.94	       0.94	       0.94	       0.17	   20000.00	    6.02	   46.61	    8.27	    0.00	    6.65	    1.21	 1012.96	  268.24	    1.29	    0.67
2012	202	  15	  0	201.6250	     0.00	     0.00	    -0.00	    -0.00	    -0.00	     0.00	    -0.00	       0.05	       0.00	       0.54	       0.54	       0.54	       0.00	   20000.00	    6.48	   53.89	    8.80	    0.00	    7.81	    1.21	 1012.65	  171.11	    1.32	    0.67
2012	202	  16	  0	201.6667	    -0.00	     0.00	    -0.00	    -0.00	    -0.00	     0.00	    -0.00	       0.04	       0.00	       0.38	       0.38	       0.38	       0.00	   20000.00	    8.20	   50.78	    7.58	    0.00	    5.39	    1.22	 1012.53	  101.35	    1.18	    0.67
2012	202	  17	  0	201.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.02	       0.00	       0.26	       0.26	       0.26	       0.00	   20000.00	    7.08	   46.45	    7.66	    0.00	    4.38	    1.22	 1012.91	  170.55	    1.16	    0.67
2012	202	  18	  0	201.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.04	       0.04	       0.04	       0.00	   20000.00	    7.94	   69.79	    9.55	    0.00	    6.61	    1.21	 1012.79	   96.94	    1.27	    0.67
2012	202	  19	  0	201.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.78	  168.61	   10.31	    0.00	    7.94	    1.21	 1012.43	   57.46	    1.30	    0.67
2012	202	  20	  0	201.8333	    16.28	    17.64	    29.53	    22.97	    30.37	    25.53	     0.00	       0.23	       0.22	       0.25	       0.25	       0.25	       0.22	   20000.00	   43.80	  200.00	   10.31	    0.00	    7.38	    1.21	 1012.04	    9.88	    1.24	    0.67
2012	202	  21	  0	201.8750	   238.30	   344.49	   518.75	   180.83	   595.26	   705.83	     0.00	       0.35	       0.30	       0.62	       0.62	       0.62	       0.30	   20000.00	 5929.56	  198.32	   10.31	    0.00	    4.82	    1.22	 1012.12	    4.29	    1.11	    0.67
2012	202	  22	  0	201.9167	   380.97	   668.28	   570.84	   172.69	   665.36	  1247.76	     0.00	       0.29	       0.21	       0.69	       0.68	       0.69	       0.21	   20000.00	10000.00	  153.12	   10.31	    0.00	    2.84	    1.23	 1012.53	    7.18	    1.04	    0.67
2012	202	  23	  0	201.9583	   483.65	  1069.39	   623.09	   210.39	   720.87	  1801.44	     0.00	       0.26	       0.14	       0.65	       0.64	       0.65	       0.15	   20000.00	10000.00	  156.33	   10.31	    0.00	    2.20	    1.23	 1012.57	    6.11	    1.01	    0.67
2012	203	   0	  0	202.0000	   573.90	  1471.86	   739.15	   269.76	   849.54	  2352.87	     0.00	       0.24	       0.12	       0.62	       0.60	       0.62	       0.12	   20000.00	10000.00	  179.80	   10.31	    0.00	    1.16	    1.24	 1012.65	    8.40	    0.96	    0.67
2012	203	   1	  0	202.0417	   591.99	  1688.44	   777.25	   299.90	   889.40	  2625.41	    -0.00	       0.24	       0.10	       0.59	       0.57	       0.59	       0.10	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.35	    1.24	 1012.82	   11.12	    0.93	    0.67
2012	203	   2	  0	202.0833	   620.26	  1900.39	   830.90	   335.96	   946.90	  2888.93	     0.00	       0.23	       0.09	       0.57	       0.54	       0.57	       0.09	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.20	    1.24	 1013.02	   11.52	    0.94	    0.67
2012	203	   3	  0	202.1250	   444.82	  1501.14	   611.51	   253.01	   697.02	  2320.85	     0.00	       0.23	       0.08	       0.54	       0.52	       0.54	       0.08	   20000.00	10000.00	  120.25	   10.31	    0.00	    0.20	    1.24	 1013.03	   11.28	    0.94	    0.67
2012	203	   4	  0	202.1667	   295.26	   930.30	   400.70	   184.30	   450.27	  1376.69	    -0.00	       0.22	       0.07	       0.52	       0.49	       0.52	       0.08	   20000.00	 5091.86	  165.54	   10.31	    0.00	    0.10	    1.24	 1012.92	   12.33	    0.93	    0.67
2012	203	   5	  0	202.2083	    17.26	    24.47	    19.52	    13.89	    20.28	    25.72	     0.00	       0.21	       0.06	       0.49	       0.47	       0.49	       0.06	   20000.00	   35.73	  156.29	   10.31	    0.00	    0.03	    1.24	 1012.81	   19.82	    0.91	    0.67
2012	203	   6	  0	202.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.19	       0.03	       0.45	       0.43	       0.45	       0.04	   20000.00	   10.60	  127.81	   10.31	    0.00	    0.30	    1.24	 1012.52	   52.37	    0.90	    0.67
2012	203	   7	  0	202.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.13	       0.00	       0.35	       0.33	       0.35	       0.00	   20000.00	    5.50	  120.25	   10.31	    0.00	    0.26	    1.24	 1012.53	  151.65	    0.90	    0.67
2012	203	   8	  0	202.3333	     0.00	     0.00	    -0.00	    -0.00	    -0.00	     0.00	    -0.00	       0.02	       0.00	       0.18	       0.16	       0.18	       0.00	   20000.00	    6.86	   89.03	   10.31	    0.00	    1.31	    1.24	 1012.66	  215.09	    0.97	    0.67
2012	203	   9	  0	202.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.01	       0.01	       0.01	       0.00	   20000.00	    7.07	   89.03	   10.31	    0.00	    2.84	    1.23	 1012.83	  229.16	    1.07	    0.67
2012	203	  10	  0	202.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.16	   71.10	   10.31	    0.00	    3.91	    1.23	 1012.60	  201.40	    1.11	    0.67
2012	203	  11	  0	202.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.40	   59.54	   10.31	    0.00	    5.77	    1.22	 1012.29	  309.35	    1.18	    0.67
2012	203	  12	  0	202.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.28	   60.96	   10.31	    0.00	    7.97	    1.22	 1012.37	  252.21	    1.30	    0.67
2012	203	  13	  0	202.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.82	   62.01	   10.31	    0.00	    9.28	    1.21	 1012.28	  158.21	    1.36	    0.67
2012	203	  14	  0	202.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.57	   73.56	   10.31	    0.00	    9.44	    1.22	 1011.73	  200.46	    1.32	    0.67
2012	203	  15	  0	202.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.41	   71.10	   10.31	    0.00	    9.57	    1.22	 1011.57	  224.50	    1.31	    0.67
2012	203	  16	  0	202.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.40	  103.58	   10.31	    0.00	    9.71	    1.22	 1011.85	  121.70	    1.35	    0.67
2012	203	  17	  0	202.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.70	  187.49	   10.31	    0.00	   10.03	    1.21	 1011.70	   76.83	    1.35	    0.67
2012	203	  18	  0	202.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.41	  200.00	   10.31	    0.00	    8.91	    1.22	 1012.16	   55.01	    1.33	    0.67
2012	203	  19	  0	202.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   12.99	  200.00	   10.31	    0.00	    7.82	    1.22	 1012.65	   39.10	    1.32	    0.67
2012	203	  20	  0	202.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   43.87	  200.00	   10.31	    0.00	    6.36	    1.22	 1012.74	   11.51	    1.25	    0.67
2012	203	  21	  0	202.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5923.18	  133.77	   10.31	    0.00	    3.93	    1.23	 1013.00	    6.65	    1.15	    0.67
2012	203	  22	  0	202.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   78.38	   10.12	    0.00	    2.42	    1.23	 1012.98	    7.58	    1.06	    0.67
2012	203	  23	  0	202.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   77.78	   10.17	    0.00	    1.46	    1.24	 1012.71	    8.02	    0.99	    0.67
2012	204	   0	  0	203.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   82.82	   10.31	    0.00	    0.94	    1.25	 1012.30	    7.56	    0.91	    0.67
2012	204	   1	  0	203.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   89.68	   10.31	    0.00	    0.66	    1.25	 1011.90	    6.99	    0.86	    0.67
2012	204	   2	  0	203.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   90.41	   10.31	    0.00	    0.24	    1.26	 1011.67	    8.26	    0.81	    0.67
2012	204	   3	  0	203.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  127.81	   10.31	    0.00	    0.02	    1.26	 1011.65	    9.18	    0.80	    0.67
2012	204	   4	  0	203.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5094.11	  199.68	   10.31	    0.00	    0.02	    1.26	 1011.55	    9.59	    0.79	    0.67
2012	204	   5	  0	203.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   37.74	  200.00	   10.31	    0.00	    0.02	    1.26	 1011.36	   16.45	    0.77	    0.67
2012	204	   6	  0	203.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   10.09	  156.29	   10.31	    0.00	    0.02	    1.26	 1011.41	   45.88	    0.77	    0.67
2012	204	   7	  0	203.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.38	  127.81	   10.31	    0.00	    0.02	    1.26	 1011.86	  115.76	    0.82	    0.67
2012	204	   8	  0	203.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    4.40	  179.80	   10.31	    0.00	    0.12	    1.24	 1013.32	  179.31	    0.97	    0.67
2012	204	   9	  0	203.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.35	   63.80	    9.28	    0.00	    2.60	    1.23	 1013.67	  241.13	    1.14	    0.67
2012	204	  10	  0	203.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.10	   48.67	    7.70	    0.00	    5.91	    1.22	 1012.96	  267.86	    1.25	    0.67
2012	204	  11	  0	203.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.65	   43.44	    7.46	    0.00	    8.13	    1.22	 1012.90	  344.00	    1.37	    0.67
2012	204	  12	  0	203.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.39	   41.78	    7.43	    0.00	    9.32	    1.21	 1013.35	  390.62	    1.47	    0.67
2012	204	  13	  0	203.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.27	   38.89	    7.38	    0.00	    9.85	    1.21	 1013.85	  405.64	    1.55	    0.68
2012	204	  14	  0	203.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.37	   37.18	    7.14	    0.00	   10.85	    1.21	 1013.54	  338.34	    1.57	    0.68
2012	204	  15	  0	203.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.33	   37.56	    7.18	    0.00	   12.01	    1.20	 1013.10	  349.33	    1.59	    0.67
2012	204	  16	  0	203.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.47	   41.52	    7.43	    0.00	   12.51	    1.20	 1012.94	  291.64	    1.60	    0.67
2012	204	  17	  0	203.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.75	   44.51	    7.49	    0.00	   12.32	    1.20	 1012.87	  230.59	    1.58	    0.67
2012	204	  18	  0	203.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.43	   51.15	    7.61	    0.00	   11.80	    1.21	 1012.70	  155.46	    1.54	    0.67
2012	204	  19	  0	203.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.37	  133.76	    9.21	    0.00	   11.10	    1.21	 1012.63	   83.35	    1.50	    0.67
2012	204	  20	  0	203.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   21.45	  200.00	   10.31	    0.00	    9.71	    1.21	 1012.66	   28.76	    1.42	    0.67
2012	204	  21	  0	203.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5872.61	  121.72	    9.38	    0.00	    6.96	    1.22	 1012.65	   11.04	    1.28	    0.67
2012	204	  22	  0	203.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   68.56	    9.15	    0.00	    4.26	    1.23	 1012.67	    9.75	    1.13	    0.67
