Year	DOY	Hour	Min	 Dectime	  HDD1_h	  HDD2_c	HDD3_Tmean	HDD4_T5d	   P_day	  DaysSR	GDD_EveTr	GDD_DecTr	GDD_Grass	SDD_EveTr	SDD_DecTr	SDD_Grass	    Tmin	    Tmax	   DLHrs	LAI_EveTr	LAI_DecTr	LAI_Grass	DecidCap	Porosity	AlbEveTr	AlbDecTr	AlbGrass	WU_EveTr1	WU_EveTr2	WU_EveTr3	WU_DecTr1	WU_DecTr2	WU_DecTr3	WU_Grass1	WU_Grass2	WU_Grass3	deltaLAI	LAIlumps	 AlbSnow	DensSnow_Paved	DensSnow_Bldgs	DensSnow_EveTr	DensSnow_DecTr	DensSnow_Grass	DensSnow_BSoil	DensSnow_Water	      a1	      a2	      a3
2011	 33	  23	 55	 32.9965	   13.06	    0.00	      5.20	    2.70	    0.00	    1.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	   -1.23	    9.47	    7.67	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        217.45	    0.34	    0.31	  -31.41
2011	 34	  23	 55	 33.9965	   11.26	    0.00	      7.00	    3.56	    0.00	    2.00	     0.42	     0.42	     0.42	  -450.00	  -450.00	  -450.00	    3.27	    9.57	    9.33	     4.08	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        222.06	    0.34	    0.31	  -31.41
2011	 35	  23	 55	 34.9965	    8.02	    0.00	     10.25	    4.90	    0.40	    0.00	     4.68	     4.68	     4.68	  -450.00	  -450.00	  -450.00	    8.97	   11.57	    7.67	     4.08	     1.08	     1.68	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        226.57	    0.34	    0.31	  -31.41
2011	 36	  23	 55	 35.9965	    6.95	    0.00	     11.31	    6.18	    0.20	    0.00	    10.05	    10.05	    10.05	  -450.00	  -450.00	  -450.00	   10.37	   12.37	    8.67	     4.09	     1.09	     1.69	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.29	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        230.99	    0.34	    0.31	  -31.41
2011	 37	  23	 55	 36.9965	    8.28	    0.00	      9.98	    6.94	    0.00	    1.00	    14.01	    14.01	    14.01	  -450.00	  -450.00	  -450.00	    9.27	   10.67	    9.17	     4.11	     1.10	     1.70	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.29	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        235.33	    0.34	    0.31	  -31.41
2011	 38	  23	 55	 37.9965	    9.89	    0.00	      8.37	    7.23	    0.40	    0.00	    16.09	    16.09	    16.09	  -450.00	  -450.00	  -450.00	    4.69	   11.47	    9.17	     4.12	     1.12	     1.72	    0.31	    0.97	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.29	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        239.58	    0.34	    0.31	  -31.41
2011	 39	  23	 55	 38.9965	   14.13	    0.00	      4.13	    6.61	    0.00	    1.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	   -1.93	   10.17	    9.50	     4.12	     1.12	     1.72	    0.31	    0.97	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.29	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        243.75	    0.34	    0.31	  -31.41
2011	 40	  23	 55	 39.9965	   10.50	    0.00	      7.76	    6.84	    0.00	    2.00	     2.12	     2.12	     2.12	  -450.00	  -450.00	  -450.00	    6.17	   10.07	    8.83	     4.12	     1.12	     1.72	    0.31	    0.97	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.29	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        247.83	    0.34	    0.31	  -31.41
2011	 41	  23	 55	 40.9965	    9.23	    0.00	      9.03	    7.28	   11.00	    0.00	     5.08	     5.08	     5.08	  -450.00	  -450.00	  -450.00	    7.47	   10.47	    7.58	     4.13	     1.12	     1.73	    0.31	    0.97	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.29	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        251.84	    0.34	    0.31	  -31.41
2011	 42	  23	 55	 41.9965	    8.71	    0.00	      9.56	    7.73	    0.60	    0.00	     8.90	     8.90	     8.90	  -450.00	  -450.00	  -450.00	    7.97	   11.67	    8.17	     4.14	     1.13	     1.73	    0.31	    0.97	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.29	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        255.76	    0.34	    0.31	  -31.41
